id,category
1330434998030262274,0
1325821356575961090,2
1326238834632388609,0
1343916291074252802,0
1345077322076962816,2
1336675531505487873,1
1326154145934569479,2
1325863044405190656,2
1331602758227660801,1
1346168580442882049,1
1333147480293322752,1
1334648545203392512,1
1336318560805720064,1
1337169703790288898,0
1330787646327681024,0
1345535951909642240,2
1325890836236656640,2
1341102036172107779,0
1325812005534633985,0
1326191047999811588,1
1325770633456783366,2
1325802792230023170,2
1340359597324906496,1
1337993837357256706,1
1343929149212286978,2
1341128414846173184,2
1341372435317227525,1
1325668527559172096,1
1335931866474549248,2
1338556168717918209,0
1340000257543909377,2
1342105077767614467,0
1325973860781584384,1
1330044981621497857,1
1326103263779971072,2
1326132524918034434,1
1341872853210329088,2
1334912533820559360,2
1334574445847932928,1
1325879357701840900,2
1325771911259971584,0
1327057472947851264,1
1326148889720786946,1
1325821458891886592,2
1339742174280208385,1
1325682016390705153,0
1331715544119209985,1
1325814737083445250,2
1325861422035820560,2
1326047207997370368,1
1325869780415492096,0
1333633838711451648,2
1335825786096418816,1
1342220011977334784,0
1325696797117911040,0
1325777526367588353,0
1329081378072190993,0
1325684180483600384,1
1325854108545404928,1
1344240502204469250,1
1333938257189433344,2
1326041899644284928,2
1346300604075937796,2
1345039988476563458,1
1325770396424081410,0
1325881783846625282,2
1336232926288236544,2
1325676064572465154,0
1325987357162672128,2
1328594181925851136,1
1325923605474140161,0
1325902552316203008,0
1331763750060384257,2
1334063748634570754,2
1325830073098887169,0
1339633016294019076,0
1325914405712789509,2
1329092066148638729,0
1325770183990972416,2
1338588819411533824,2
1341240669562695681,2
1325868028861374464,2
1325920012725530624,2
1325916883690934272,2
1331240083463303168,1
1336302472692895744,1
1327977397652656129,1
1326207770446553088,2
1333660473510699009,1
1325833041084903429,0
1327695798566596610,2
1334072915835432965,1
1326056909888249857,0
1346906240492982272,2
1326169283727155201,0
1325813350958297088,0
1326085939983122432,1
1325794285044834304,0
1325919313300127750,2
1345913226148646912,2
1325841858027790337,0
1325690102677467138,1
1325878782524190721,2
1325866968457601025,0
1325834929935159298,2
1330625902959603713,1
1325788432623349761,2
1325864772492013568,0
1325827411611701248,1
1326056955899768832,2
1325922057700462594,2
1325672694151569408,0
1325770769671069696,2
1343684745083953152,1
1328379735810990085,2
1330557233709649920,1
1326228968534659073,2
1325841504238264320,2
1325857063386353664,0
1325813565232721921,0
1329095536247328768,2
1329290320396185600,1
1325806534715170816,2
1325811152899747842,2
1329098716263952384,0
1334022141939912704,1
1326146926081945601,0
1326136889846345728,2
1329152717021876224,2
1326213491250900994,2
1339650542730145792,2
1325846856446914560,2
1326094031978422272,2
1325768245996089344,2
1334683877365985282,1
1346123678686318593,2
1325728176543203330,0
1325770588451958786,2
1325889161254084608,0
1326093160334962689,0
1325770367240114178,2
1325947737184067585,1
1338514113236963329,2
1326109491755151360,2
1332403805951062018,0
1344336434203824129,1
1329213252648112128,1
1326163281422274562,2
1327430962372775936,1
1325852551024152580,0
1328644856802054145,1
1336372230511587329,1
1335864200653131777,1
1344677284486197249,2
1325866005688672256,0
1331955950757023747,2
1338833835061108741,0
1328376833859993603,1
1325781327094841344,2
1326162447498153986,0
1325886290055864323,2
1342840860384391168,2
1333383971938443265,1
1325710243100291074,1
1325809770566053888,0
1325861725120368640,2
1329030294834458632,2
1332749614529777664,2
1335418967666601986,1
1336353372979552268,2
1325799008409882626,0
1325891485863079937,2
1325805392102895616,0
1340662868681895936,2
1341534923773988867,2
1336321853837561857,2
1328673001727021056,1
1333465904437399554,1
1345073339530960896,1
1326008897048612864,1
1338527005713711107,2
1336353915927887873,1
1335592757981802496,0
1325796807738318850,2
1334700653352906755,1
1337150828386394115,0
1340477637421113344,0
1339934020826787849,2
1328333416077488130,2
1325786246573125635,2
1337506573619433473,2
1326222540616966145,0
1325844085287112705,2
1326233957936095232,1
1339348028189192192,1
1342880151013625856,0
1336785523969495043,2
1329083251906932747,0
1329071205911908355,2
1328528040587038720,0
1334540646540079113,0
1325891584198537216,2
1339354635803316225,2
1339960056004169737,2
1326172435721441287,1
1325900151597137920,2
1325820808489553923,0
1325887326497615872,0
1326168614936797184,2
1325782226403995650,0
1336508680469172227,0
1329142349696561154,2
1325776362368593920,2
1325816364754378752,0
1326238448781586432,2
1326200397174857731,2
1325815436194287618,0
1329787972678389760,1
1325688221569703936,0
1330819137615003648,2
1325720167867965440,1
1325771093085392897,1
1326010367839973377,0
1337461589033836548,0
1329060176813559811,1
1337110119709077505,1
1338506865982914564,1
1340536414367338496,1
1329033667730149381,2
1331263363926663171,1
1339550031335067648,2
1326233489700769794,0
1326088018147467266,2
1330239640226459653,1
1326190228428754944,2
1325931529470664704,0
1341353200155308033,2
1326098218590089217,2
1335860706449776641,1
1336401735976247296,0
1336860930773114882,2
1342115170185863179,0
1326050754180812801,1
1338631227264339970,2
1325702604031193088,0
1330325136667533314,1
1344214561591685120,1
1328929546083700736,0
1325948023717978113,0
1329051184896806919,2
1337405459607633921,0
1329132050008346624,1
1325788445227282433,2
1328387439443013638,1
1325968553846034432,1
1343275716457205768,2
1341033188601245698,0
1325682307265683457,2
1345377974661468165,2
1336311504996622337,1
1325864778477285382,0
1325680035831836673,2
1340108556876587011,1
1341167293242306561,2
1328371596390764547,1
1344319470571900931,0
1326227476654284800,2
1347140455696392192,0
1334650068675256323,2
1329092054836678656,1
1335961760608649216,1
1325690492449943552,1
1328709203230330880,1
1328499953300226048,0
1325909903488258050,2
1326149751910313991,0
1326200493715189767,1
1325920481942319115,0
1326230407621304322,0
1326596188821360640,1
1326074227137589248,0
1329038784630059013,0
1326004267749056512,0
1335444913576697857,1
1325786301472280576,0
1328365124323844098,1
1339458507012071424,0
1326987033479434240,2
1326216264512131085,0
1346501079542820865,1
1337476912910897152,2
1325852500054904834,2
1325825782304927751,2
1340024156016939009,2
1339226160585052161,1
1326858163656642561,1
1326149946467364865,1
1339592813541871625,2
1346204797444222979,2
1340744180591685633,1
1339860020121526272,1
1329054422643642369,1
1345368296489684998,0
1329095796659265538,1
1335675329764069377,1
1342502174627147776,1
1327447319135088640,2
1337583357035732994,2
1325796907407601667,1
1339696715075481601,0
1325776061993508864,2
1328288443185684481,2
1346465354583736321,1
1345915045142790145,2
1334902693874323457,2
1325770602934919171,2
1334139994223599619,0
1344971845682954240,2
1325770977641422848,1
1342503050699796485,2
1325770296394215424,2
1326107975581265921,2
1325703459790852097,1
1329059922554671105,1
1325776669836185600,0
1339325573491920898,0
1335627407475142659,2
1325814672189247490,0
1329368018883915777,2
1343390621176717313,0
1325771532161912834,0
1325860989716361217,0
1335789264605507586,1
1328369248184524802,2
1325676206935707648,1
1325797526998577152,2
1333873376557998080,0
1328077794358784000,1
1326054102095319040,0
1326147610231640064,1
1344604000608530432,2
1326227022595706881,2
1329131967292579842,1
1326140489595281409,2
1334323270552858627,0
1334316710539694081,1
1337902403782250496,2
1325770311875301377,1
1325770868983738369,1
1343622599205642240,2
1326009601666371584,2
1345165919274733569,0
1326227004748926977,2
1325666723270422529,1
1325854124060053507,2
1326075989282189313,0
1326128358426599425,0
1325999261335474176,0
1325672043354886144,0
1343007963418488832,2
1346519916254519304,0
1325911112676749312,1
1330851811767459841,0
1325851250844372996,0
1336886295902220289,0
1326041884511363072,0
1326228238360748032,0
1325911305631494145,2
1326053163133267968,1
1329046368657268737,0
1325833676022816770,0
1325904420673101827,2
1326140804155518976,0
1326208304264040450,0
1347331581564878848,2
1325819898421862400,2
1325808083843637251,1
1325771016476499969,2
1339611386478026756,1
1341542910777548808,2
1325857058554597377,0
1325864160677261312,0
1333078161442017280,1
1328819816736677891,1
1341357550772629504,1
1325823504130961410,0
1332594799728156674,1
1325807705970278400,0
1326004984627007488,2
1325689308318035969,0
1344393528366002179,0
1325813219064221697,2
1325784996167249926,2
1338574409381138439,0
1325920541992251392,0
1325785301487394816,0
1347202336662368262,1
1325703913828278274,1
1325792648020561922,0
1326147600211390464,1
1333576316478746624,1
1325816947188129793,0
1325715939925569537,1
1343685840380243968,0
1326001997150003200,0
1325844091222036480,2
1326233106110685186,1
1340669092823511042,0
1325670033243037696,1
1325962630809473024,0
1343990038271557632,2
1325863492755333122,2
1325815755225575426,2
1325843849206435841,1
1325828109220769793,0
1346030887792738305,1
1325825336601358339,2
1325900979632541697,1
1325673553015025664,1
1325888156059619329,2
1329083228028747777,1
1325770370188668929,2
1325770453965791232,2
1340708498229891072,0
1325895634155696129,1
1329061546203500546,0
1326240607103311874,1
1325772516451868678,2
1332520586657067008,1
1325770604901879809,1
1325709843735351296,0
1325829660735889410,0
1346907790531506182,1
1325846298914910211,2
1344657246412800000,1
1325687063048450048,1
1328714735089377280,1
1326123694805147649,2
1325916281858617344,0
1325825401126608896,0
1325665895377752064,2
1325773299482206209,0
1341444007184896003,2
1325822034585194496,2
1325692891700858881,1
1338649588127948801,1
1329071278419009539,2
1325770618067951616,1
1340093010323845122,1
1341121220113092608,2
1341781324558860288,2
1336136808330096641,1
1344866657018253313,2
1332442660540350464,0
1343683978927235072,0
1337437883616141313,2
1334612064346763264,1
1328343208598908932,1
1325810657749446657,0
1326130950871388161,1
1326207385103314944,0
1340337799484985346,2
1341442080338374656,0
1344281428431876097,2
1325856601450967041,0
1341578582418747398,1
1326115586087268352,2
1326051655171919874,2
1325674982018482176,1
1332776067837386752,1
1325677301703577602,1
1326202758538670080,0
1340485763713159168,1
1334798947018268673,1
1325777912247803904,2
1336244657156620289,1
1338453030476410882,0
1338153806811586568,2
1334330494092259330,1
1325675378678124544,1
1329083269594324995,2
1325783475086118912,0
1326233426643464192,2
1327109160144687106,0
1326090508939243523,1
1333912611935621120,1
1325868950345768960,2
1334747127075975169,2
1339398228417003520,1
1336505849817264128,0
1325770346868338688,1
1325879754466189318,2
1328330829118967809,0
1344323212277133312,2
1325885965127348229,1
1325671957132578821,1
1329333414516973569,2
1344364261712285699,1
1339969036180963328,2
1326198132384915459,0
1325861847430553600,0
1335635944414703616,1
1325770677580918785,1
1328806532394352640,2
1326228030960840705,0
1329052576994627584,1
1339306613128241153,2
1326148004336824321,0
1325685849795645440,2
1345646789597175809,1
1340768767182336002,1
1337505243425280000,0
1347326402576715776,2
1342891656513777668,2
1325775170041245696,0
1330941385042747397,2
1325939094766067712,2
1326159167426584579,2
1325821835573858306,2
1326115589656555521,0
1326158770951565312,0
1337272507896713216,0
1325847494899675139,2
1326941609620082696,2
1332698843469795330,1
1326211467981410305,1
1335736680100360201,1
1326203000868757507,0
1333990440513773568,0
1325945417910120448,0
1326238985472110592,0
1326214887446601728,0
1325869413577355264,1
1325848787454136320,2
1326201798860926982,0
1325857378416386050,1
1326109619119394817,2
1339267371752714240,2
1345973068863135744,1
1337016981762023429,0
1341784383653629955,2
1326196064249143300,0
1334553371173408769,0
1344722040855560192,1
1340838176106156034,1
1346605266700156929,2
1326104334019551235,1
1325847873511108608,0
1325773938677387265,2
1328346317656104960,2
1340741330142711808,0
1325821775125491712,0
1325806979432976385,2
1325814176686645248,0
1327403728903811072,0
1325830486518882304,2
1340332740433092608,1
1329298884414251008,1
1335759871732543494,0
1325850034685042689,0
1325778814178353156,2
1329207129752866819,2
1326158107039436802,0
1325870342213046273,0
1326717891660615682,1
1326130899453407233,1
1326206679348781056,1
1325684545245614081,1
1337394952465047558,2
1329055519592558592,2
1325714426151002113,2
1325827860997804032,0
1327332953593098240,1
1326656860301250560,0
1337872934782832640,1
1325868108230262784,1
1328359732617375748,1
1329206251922845699,2
1325788452076589057,2
1333401026532143104,2
1326008566277304320,0
1325863056757448704,2
1326677601109241857,1
1346856082816126976,2
1325782126365708300,2
1329104213176164353,0
1334044003843510274,2
1341054870867030018,2
1340347491569577991,1
1336618878944890881,1
1325770406746271745,1
1328888353895325696,1
1336853676833517569,1
1325868131982696448,2
1325922122091343872,1
1325883076338200577,0
1339951240000761860,1
1327983297549438976,1
1329083355732721664,1
1329535750065557509,0
1326188067741446146,2
1325825191998611457,0
1325772633980461056,1
1339946688740470784,2
1333430424492781574,1
1329600066269683713,1
1329063222360633349,1
1325881067119800321,0
1326161351711002624,0
1345364274026315777,2
1325885944608649216,2
1340997003875143680,2
1326211489968033792,0
1333804676874203136,1
1328692312826925056,1
1325847746616680448,1
1325676457775886336,1
1333888254077251587,1
1325902161583149068,2
1337386006681505793,2
1329092114945171465,1
1325792445016256514,0
1325806541224759296,1
1325862986792230912,0
1329207512399290376,1
1345137569512697857,1
1325807528136019968,0
1334623342700228617,2
1325760390790180864,0
1337646930835329024,1
1334122811011567620,2
1325761916548100097,0
1325904563455614978,0
1336294521542467584,0
1344629660336979968,1
1326157194585366529,2
1346193513088569344,0
1326104334296379393,1
1325770155960528896,2
1334236062680485890,2
1345530397908725761,0
1325829110581616641,0
1325874798220685312,2
1336227513710882819,2
1341422694240301056,2
1325670916005658624,0
1325701312919400449,0
1345096099321815042,2
1325776681265672192,2
1325770643716059138,2
1337671297497616385,0
1336245052096450560,0
1341756497995296768,1
1339996700094640128,2
1325862674299715584,1
1326194656342847488,0
1326067653790720000,1
1328942976186413058,0
1325812607601799168,0
1338694825504362498,0
1325935761225478144,2
1336460542127579136,1
1340982376726482945,2
1327800753826660352,1
1344359664495038464,0
1325771075486179335,2
1334084110013190144,2
1340769610950455301,2
1325883637238276096,2
1325770344146333701,1
1329053734010310656,2
1331084554887696390,2
1325790661543665665,2
1326240843246809090,0
1334139491565662212,1
1347248238215229441,1
1326115991160459265,0
1325778424363888640,1
1340429258133483520,1
1325696542834110465,1
1344322994345279488,1
1345943390890782720,0
1341554113629327360,1
1325889379613675522,0
1325788483089281033,2
1326028681362300928,2
1333284454907961345,1
1325780833777709057,0
1326074527823106048,0
1325697293555789824,2
1340713607173160962,2
1325770527894540288,2
1325777912201682945,0
1326124468679237632,2
1342857439830564865,0
1334081393039605762,1
1334160426968502275,1
1326872630272675840,1
1329762662557896704,1
1325770292199907330,2
1325779443554586624,0
1345356789697675264,0
1347314350046941185,1
1336531337302454274,0
1326180325941268488,0
1325682517148569600,0
1326625669531504641,2
1339611141748781057,0
1336755258576547850,2
1325865283291115520,1
1326129424610308096,0
1336203615220822020,1
1329071324212432896,2
1344517217556123648,1
1334234466336854019,1
1343415706185043968,2
1326116944466964480,2
1325697646909132800,0
1328423845162790914,1
1325766524183830528,0
1336305486531063809,1
1346510375387164673,2
1325770176541941761,1
1325896148968747009,1
1340972161738092544,1
1325931907532673024,2
1329142423440617472,1
1325915476552200193,2
1325879122292256771,0
1338577591016550404,0
1325773027049676801,0
1329071267299741698,0
1325773064144105474,0
1326179684825042950,0
1337496190569603073,2
1325893563729764354,2
1335330571333976064,1
1326156091768659968,0
1325804921099341824,1
1328364096907927552,0
1332176242678775808,1
1325777929708720129,1
1336628000410972162,0
1338863560726745097,2
1328516432401936390,0
1341743440221118464,2
1325834590691471362,1
1335993536118845440,0
1325770595884281856,0
1342849888409841666,1
1337160145349062657,2
1338244109895675907,1
1333745101588340741,1
1326215130544295939,2
1336644996729106440,2
1325956617087541249,0
1325770922838663168,0
1325879768185712640,2
1333023729908113408,0
1325719501992816640,0
1331502152162840576,1
1325680265084219393,0
1337176096878583809,1
1332360036211974144,1
1340423347629375492,2
1325916427358965760,1
1325861306898018309,0
1326238233429221377,2
1326065514679037952,0
1326073101692645378,2
1326004445843480577,0
1341089595161718788,2
1325917331462221825,1
1330303459346747394,2
1340131935109197825,1
1325806879671508993,2
1325794335095451648,1
1337851381177327623,1
1328275044271869954,1
1327326910997729281,1
1325788999647068160,2
1326080246253293569,1
1325770132275261442,1
1325770128068407301,2
1328273047070060544,1
1325991853599100928,0
1329095849897566208,1
1325900935089057792,2
1325818275482263559,0
1325711195949703168,0
1326214255746617344,0
1329751648189652992,1
1329206266158329863,2
1325868845119098880,2
1338509542607425537,0
1325900923223367688,2
1335572343150809093,1
1328404012916469762,2
1335946606504517632,1
1326188655715741696,0
1325784714062409728,2
1326221117896478720,0
1333476673623244805,2
1325840256311111683,0
1325818859861970949,1
1329059930876342272,2
1325789808275361794,2
1336054626240454657,1
1340004685470687234,2
1331195252061954049,2
1325810431001202690,2
1336519489618370560,0
1340264680238030848,2
1326202772329439232,0
1335895477271764992,1
1325865973891670018,2
1325879918434148354,2
1335964225831886849,1
1325826796793769986,0
1326071308686417920,1
1346414940551323651,1
1339977961576034309,1
1336341910588444672,1
1341314949801455616,2
1334455103613448192,1
1327368427636396032,2
1325840336967639041,2
1337483342900498434,1
1326162459137351681,2
1326087629507612672,0
1325830360635207681,1
1337119187991400450,0
1332881655896354816,2
1340095721232601091,2
1325815048275636224,0
1346115029800787969,1
1338559547057659906,0
1328839885923422209,2
1326130735154044933,2
1329064246563524609,2
1338511552283086850,0
1326233476107014146,2
1334504146158936065,1
1326238234326822912,0
1338831225612509187,0
1325771935444307969,2
1326060602758926337,0
1325823040127705093,2
1325810459648331776,0
1346896061504364544,2
1325695933590466560,1
1325804278984937474,2
1334557714823917570,2
1337060896204595206,2
1325771075528122369,2
1325706588653379584,0
1326175492949614594,0
1326173223122325504,0
1336608816411136000,2
1325786858966683648,0
1329108324533473281,0
1326024375359791104,0
1326081076641533952,0
1334313027513028611,2
1325671961985380353,2
1325809009090301953,1
1325939668505006085,1
1336415299692793867,2
1325863934495219718,2
1326207221907087360,0
1325822869985619968,2
1341071550401839104,1
1329043077827342338,2
1325688169891848194,0
1325866261176344576,0
1326261896572506114,0
1342478935922192385,0
1329280558564737024,0
1325904955417505793,1
1338856476786364425,1
1325828371654209537,0
1334230198569472000,1
1325770241410916352,1
1339853521944920064,2
1329050634230894593,0
1326089802501021696,0
1329206690110197760,2
1325798332225245184,0
1325675959928811520,1
1325665123436879874,2
1325864560985694208,2
1332644513836371969,1
1340633063995404290,1
1335436290351837185,1
1325687790244405255,0
1325824831363944448,1
1344294983176773634,0
1325811207111106560,1
1339752089866674179,1
1336343303520886786,0
1325703503118032896,0
1325819399157248001,2
1325770698019786753,2
1325792651002736640,0
1325800777651261444,2
1326121051139534848,2
1325991274697068545,2
1329059931081719808,1
1325981782747967489,1
1341020734198591493,2
1325771075737821184,2
1345700961294102528,0
1325678359687262210,2
1326130876997013505,1
1326195401930792963,0
1326087251303018496,2
1336500112378396672,0
1325676428193538049,1
1343904624219205632,0
1334550744561721345,1
1339718225248931840,1
1325814427178950658,2
1339906729270628357,0
1325700514756124673,1
1338911789191458823,1
1329941350049931266,0
1326211510557958144,1
1325812270874685444,2
1326682131884544000,0
1338563214796337153,1
1325808075945639941,2
1328339651879456768,1
1339415057193549828,1
1326229204116049922,0
1327662622112686080,1
1343191845493481472,2
1343643632193175556,2
1329780414534324226,0
1326233486060085251,2
1325770938877612033,2
1325794903608217600,2
1325794873455341571,2
1326184685794418693,2
1325857100971577344,0
1325866807421513728,2
1325777925539557376,2
1326427173079674880,1
1325807006268190721,0
1345631061359820806,1
1325976496192761856,0
1326164906714992641,0
1346580409258278912,1
1326130814724141058,1
1326197185642450946,0
1344692984533581824,0
1328505470966001671,0
1325863358751412226,2
1329894232639889413,1
1345863176680861698,1
1325878808889712640,1
1326905248523411460,2
1345454885370810371,2
1325845063528833025,0
1338360676935368704,1
1340033999620726785,1
1326169682630598656,0
1325672733603098624,2
1325770840143659008,2
1339662727971803136,0
1334113717810761732,2
1325770406184280069,2
1326023708977192960,2
1325814546284605441,0
1325799374228762624,1
1325927702424117249,0
1339232315076038658,1
1332172591155429377,1
1326798044466208768,1
1347188828344356866,0
1326241508564066305,0
1326090765072785408,0
1330302302251520000,1
1344120771598114816,2
1329967713859624960,2
1326124495384539137,0
1345750137537179650,1
1325775816920363008,2
1325923962572865537,0
1329081543566913536,2
1331593563365199873,1
1325921685971800066,1
1345961673941635072,1
1326211470024204290,1
1347136470939803650,2
1326180169481150464,0
1344064700582133769,2
1326148947941990405,2
1340413192220991488,1
1326117968418398208,2
1329048964142796800,1
1341152169702002688,2
1325871580648443911,1
1330023114084761600,2
1325870162357211137,0
1326076053182418945,0
1338092117051236357,2
1336408201651220486,2
1337754073198522370,0
1334535828283027458,1
1326817064607117312,0
1339639481687633922,0
1346103598338478081,2
1342938440405569537,2
1325898841523163142,0
1325794870921981952,1
1331155378143338498,1
1326163306608988166,1
1337058479975129090,1
1326070197321691136,2
1325771772554342401,2
1325872138205720576,0
1326157678402564098,0
1325681720947978240,2
1345959587615182848,1
1325847909225684992,0
1338620214934646784,1
1329213110012571651,0
1329982989846147076,2
1325895480124043265,2
1343865776072228864,0
1326136145499942912,1
1329770026451173376,1
1325845773708189696,1
1325844303822794752,0
1340751619227594754,2
1326202696995643392,2
1325792636205223941,0
1329758333755154434,1
1325878956478828550,2
1336613133205577729,0
1330983564750557188,2
1325866889193664512,0
1326140795255103488,2
1331469518842040320,1
1325864607588605952,2
1345739080903122945,1
1326202473527320580,2
1326750579591241728,1
1344785941714644992,1
1326179975804854273,2
1346242879493197825,0
1336710782286000131,0
1325961243216076805,2
1326074267004526592,1
1334552984253063169,1
1330916358431924226,2
1327237180440326146,0
1337166580803899395,1
1344924383417040896,1
1325795522502946817,0
1325849366398193672,1
1328606208618590209,0
1336488721965850627,1
1325862455239565313,0
1326121752041312258,0
1326079975804563456,0
1326111579826499585,0
1325775823551557633,0
1334094192000327680,1
1336268161608527873,0
1325971778288709638,2
1325696660517740545,1
1334347572601819136,2
1330067739101302785,2
1345438115255754752,2
1325883281389350912,2
1325782991113777155,0
1341178491132383241,2
1345389560750985218,2
1325786886644912128,1
1325900103438184448,2
1325798565034266625,0
1330802275690934272,1
1326208575069278208,0
1328321254919639043,2
1336348266221293569,2
1325902698626109441,0
1337609589123117057,0
1329245398565859332,1
1325886052158984192,2
1325805495500804096,0
1325832839288459264,0
1325921890289012736,2
1326251703264563200,0
1325885918784401409,0
1325919753437769729,0
1336995796185735168,0
1325776898782158850,2
1325774535422046214,0
1336416525129924609,0
1325666707587919872,1
1325673818858221570,1
1340618417464872960,2
1334827625282473985,0
1346256089260691457,0
1326147557580558339,0
1325770376169857024,1
1329213145353744385,1
1325861715075018754,0
1326132674881347585,1
1325697146834870272,1
1330792339913256960,2
1336271486231998464,1
1325903676523900928,2
1326182116208517120,1
1336384707710345229,1
1325850899848208384,2
1336482402806489096,0
1325835477031788546,0
1326251881467875329,1
1326261919200796674,2
1331346544751112194,0
1330480566878269444,2
1325843226092335107,2
1329719464351379456,0
1338425636508069888,1
1329113851850153987,1
1329514907302309898,2
1336801107343863808,2
1325820036414631938,0
1334763085844729858,0
1325703964218814464,1
1335327000089645057,2
1325900890801401856,2
1325664537677357057,0
1325772563180515328,2
1329095636181012481,0
1325827764503666690,0
1341998391463735297,1
1325892052907909120,1
1325904179701821441,2
1340795937409683456,1
1325892045282664450,2
1325840675867275264,0
1334449773634613250,1
1325822275547930624,0
1326465515544580098,1
1329681143822684160,1
1326227546141155329,1
1342963661552250882,0
1325770142203121664,1
1329059146960936962,2
1329024767610019846,0
1340739008868003843,1
1347023395532152834,0
1326131087081312259,1
1325778258634412038,0
1325861654219907072,0
1329059141189419008,2
1325882363604295681,2
1344186466369482753,2
1326127258726244352,2
1336813082144874496,1
1325940255049064448,0
1325867996334743552,0
1325904963235586050,2
1334193358692962304,1
1325720805066469376,2
1340398516523425800,1
1325781920635105280,0
1338463308198899712,1
1334609801486217218,0
1342513899149651974,1
1325837762986086404,0
1325806505774505984,1
1325770456700497926,2
1344563504255217664,1
1325989762063282176,2
1344070645189996544,0
1332024353949511685,0
1325778796956487685,1
1330831649697718272,2
1325807873725698049,0
1330911501566291968,1
1331842544951504898,1
1344707404089470977,1
1325719934056472578,1
1346053417060495365,0
1328691847296913408,0
1325788166742282242,2
1325990542161833985,0
1325857758244171776,2
1326136786779824129,1
1338481772829536261,2
1325770767733284864,2
1336473352639295491,1
1344804970823114753,2
1326077602147266566,0
1335246104338849793,0
1339882617764769792,2
1334157411981135872,1
1325770692567117824,1
1325855171084054528,0
1325920427949117440,2
1325889196662251520,2
1325770174792953856,1
1325913616625913859,0
1344425141036437505,0
1325951667657912327,2
1337369547095982081,0
1325864780008202242,1
1339584986681241602,2
1334952762132541442,0
1327809582366941188,1
1325939517761617920,0
1325770587055255552,1
1326206261541576704,1
1331386778985512960,1
1341129453800460294,0
1332819135106002944,1
1338092222697369600,0
1325862742264336385,2
1325932341144014852,2
1326081773344796672,0
1325675373741355009,0
1325880740727414790,2
1326242986682945536,0
1325873256931467272,2
1329060145322668034,2
1326170613224968192,0
1339609337954672642,1
1340749921838919680,1
1325916420409077763,2
1325861344705355776,2
1327285024052436994,2
1334970267458789378,1
1333874790990491653,1
1326038674203684869,0
1340474047583322114,0
1326136312349536258,1
1325792325788815362,2
1334845014254505999,1
1325707222194778112,1
1326221343986216960,0
1326116633467789312,1
1325693690891837441,2
1326142137919008769,2
1330671289363820546,1
1325955580595417089,0
1326634735980978178,0
